valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.419,1934,0.994,['Ignacio Corsini'],0.436,240627,0.119,0,0QBLv3HeLeUVl1U7sEj6vi,0.104,5,0.109,-20.795,0,Cuando el Indio Ama - Remasterizado,0,1934-06-26,0.0406,74.615
0.23,1934,0.994,['K.C.Dey'],0.506,199453,0.101,0,0RNz3BHaAvtcPE1TSYk0Ac,0.888,9,0.109,-18.514,1,Katha Chhilo Aaj Raate,0,1934-12-01,0.038,73.99
0.0377,1934,0.961,"[""Vincent d'Indy"", 'Colonne Symphony Orchestra']",0.11,606760,0.13699999999999998,0,0UITYN8acOeLYaqumeAPdy,0.6459999999999999,8,0.0987,-19.5,1,Symphonie sur un chant montagnard français Op. 25: I Assez lent,0,1934,0.0403,75.206
0.662,1934,0.908,['Bunny Berigan'],0.63,211933,0.225,0,0UTfq5bukun3ZxUIDCAyy0,0.634,10,0.103,-12.19,1,The Wearin' of The Green,0,1934,0.0915,146.572
0.336,1934,0.908,"['Richard Himber and his Orchestra', 'Joey Nash']",0.342,180253,0.319,0,0Uk7Ofk4wGum2fxTsCbgb0,0.55,1,0.105,-13.917,1,Tea For Two,2,1934-07-01,0.036000000000000004,63.018
0.491,1934,0.846,['Maurice Jaubert'],0.466,271114,0.402,0,0UvGFz6BrAHvnwhaLLUwh9,0.0346,10,0.79,-14.063,1,Suite 2 (From Drôle de drame) (1937),0,1934-01-01,0.118,107.976
0.211,1934,0.984,['Roy Fox'],0.274,198027,0.211,0,0Vqs59MyJ56qrVPQEzKyj2,0.29100000000000004,0,0.261,-15.334,1,You Have Taken My Heart (Roy Fox),1,1934,0.0369,144.09
0.71,1934,0.902,['Ignacio Corsini'],0.65,155067,0.215,0,0W00x3CpfbXAQPg8zKbJ1m,2.8e-06,5,0.123,-15.296,1,Amar y Ser Amado - Remasterizado,0,1934-06-26,0.0925,80.126
0.301,1934,0.917,['Jack Jackson & His Orchestra'],0.34,200920,0.0737,0,0WUYRotkwwFtiKtzpK5hGx,0.00659,0,0.123,-20.117,1,Yvonne,0,1934,0.0344,106.665
0.8390000000000001,1934,0.995,"['Francisco Canaro', 'Ada Falcón']",0.615,187467,0.239,0,0X0zCwvQY1VL6lapcgnpSj,0.298,4,0.146,-16.274,1,El Casamiento No Me Interesa - Remasterizado,1,1934-01-10,0.182,176.019
0.868,1934,0.0745,['Nomy'],0.647,256197,0.684,0,0YAk5C28aBRQurX3kEDZNU,0.0,7,0.147,-9.995,1,A Reason - LOL Edit,3,1934-06-06,0.0393,179.96200000000005
0.917,1934,0.981,"['Francisco Canaro', 'Roberto Maida']",0.802,182493,0.128,0,0YNvR4T0GKFec5tjvHMATL,0.341,3,0.147,-17.717,1,Cambalache - Remasterizado,0,1934-01-10,0.0804,123.734
0.787,1934,0.987,"['Francisco Canaro', 'Carlos Galán']",0.648,162000,0.132,0,0ZlPJoeo4AgMOhCBd8CY0K,0.0,0,0.257,-18.347,0,No Se Quien Soy - Remasterizado,0,1934-01-10,0.0563,120.54
0.53,1934,0.995,"['Francisco Canaro', 'Ernesto Fama']",0.399,216507,0.29600000000000004,0,0Zss1Cp31Mkd4Qa0eZYw51,0.907,2,0.109,-17.516,1,Justicia Baturra - Remasterizado,0,1934-01-03,0.0518,122.457
0.904,1934,0.965,['Jimmie Lunceford & His Orchestra'],0.597,169914,0.433,0,0d0f9a5CU1IcOC6fSAP6qv,0.116,5,0.105,-9.186,1,Baby Won't You Please Come Home,0,1934-04-25,0.172,172.41099999999997
0.314,1934,0.955,"['Richard Himber and his Orchestra', 'Joey Nash']",0.376,208907,0.273,0,0eOclvn71uV2C7LZgHf7Bn,0.175,7,0.293,-13.794,1,Straight From The Shoulder,0,1934-07-01,0.0386,118.811
0.862,1934,0.901,"['Francisco Canaro', 'Roberto Maida']",0.664,177000,0.293,0,0eZdSxDYAhzh3fsvGU7Cpf,0.333,7,0.381,-12.054,1,Penas y Alegrías - Remasterizado,0,1934-01-10,0.0491,120.43
0.785,1934,0.967,"['Francisco Canaro', 'Roberto Maida']",0.627,188000,0.239,0,0enXAhEpM5DkSEcSrTP7CL,0.116,2,0.168,-12.167,1,Fiesta Granadina - Remasterizado,0,1934-01-10,0.0418,124.817
0.669,1934,0.737,['Blueshakers'],0.6970000000000001,294427,0.396,0,0eo0ftn6gRcAraf7LhfuJM,0.982,4,0.122,-13.865,1,A Dose of the Blues,0,1934,0.0343,122.717
0.647,1934,0.993,"['Francisco Canaro', 'Ernesto Fama']",0.723,160507,0.241,0,0fOYKVZ4Ml10NeQTuojlEe,0.416,5,0.13699999999999998,-15.603,0,"Que Hacés, Que Hacés? - Remasterizado",0,1934-01-03,0.33,122.94
0.72,1934,0.939,['Jimmie Lunceford & His Orchestra'],0.7659999999999999,201091,0.149,0,0ft365DKlE5Cr0Wg5ixQJt,0.000897,5,0.276,-14.547,1,Since My Best Girl Turned Me Down,1,1934-04-25,0.049,130.47299999999998
0.172,1934,0.994,"['Frédéric Chopin', 'Alfred Cortot']",0.285,229987,0.0599,0,0gxqJoANefRJGTxwMfPohV,0.88,8,0.218,-22.678,1,"Chopin: Impromptu No. 1 in A-Flat Major, Op. 29",2,1934,0.0398,79.164
0.467,1934,0.00292,['Nomy'],0.659,188996,0.619,0,0h9L214er9GQUkyO8m8iZb,0.0,8,0.265,-8.966000000000003,0,Bright Blue Eyes - LOL Edit,2,1934-06-06,0.0884,122.377
0.505,1934,0.982,['Orchesta Francisco Canaro'],0.519,176213,0.251,0,0huOz3WuYvkuB1GsY7rqIN,0.104,7,0.0691,-12.169,1,Adios Pampa Mia,3,1934,0.037000000000000005,122.236
0.5539999999999999,1934,0.969,['Richard Himber and his Orchestra'],0.502,181293,0.246,0,0jGICXDsXUCLwsC8Hnka3N,0.234,0,0.227,-11.885,1,Sophisticated Lady - Instrumental,2,1934-07-01,0.034,98.209
0.93,1934,0.985,"['Francisco Canaro', 'Carlos Galán']",0.6629999999999999,169507,0.39,0,0jcI0pMwUuV2Zd9zxQbnOy,0.16899999999999998,4,0.141,-10.523,0,Santo Remedio - Remasterizado,0,1934-01-10,0.289,152.80700000000004
0.565,1934,0.989,['Κώστας Μαυρέας'],0.5379999999999999,89770,0.209,0,0kPOcuCcDxwujJ7N0iYJFO,0.0,5,0.321,-13.412,1,Λοταρτζής,0,1934-01-01,0.253,85.821
0.845,1934,0.996,"['Francisco Canaro', 'Ernesto Fama']",0.667,189000,0.224,0,0kQMObxQjDkw5geOksPVcx,0.883,5,0.112,-19.039,1,Dolor Gaucho - Remasterizado,0,1934-01-03,0.124,74.73899999999998
0.12,1934,0.96,"[""Vincent d'Indy"", 'Colonne Symphony Orchestra']",0.297,431920,0.267,0,0kkIBECrdU7IduXxsWy88k,0.8220000000000001,0,0.235,-15.138,0,Symphonie sur un chant montagnard français Op. 25: III Animé,0,1934,0.0446,87.97200000000002
0.0643,1934,0.884,"['Camille Saint-Saëns', 'Jascha Heifetz', 'William Steinberg', 'RCA Victor Symphony Orchestra']",0.416,117133,0.156,0,0l9rru1U0mKuf5ksfrrQCh,0.862,4,0.13,-21.544,1,"Havanaise, Op. 83: Allegro mo non troppo",1,1934,0.0477,131.476
0.841,1934,0.994,['Bimal Gupta'],0.3670000000000001,192807,0.293,0,0lxjAnjTPqtiq4Ehm13LJV,0.921,4,0.226,-18.038,1,Biyer Pare,0,1934-12-31,0.171,221.741
0.965,1934,0.945,"['Bunny Berigan', 'Tommy Dorsey']",0.546,153667,0.402,0,0mJYz487aGsuRZ540uPWHb,0.6709999999999999,4,0.33,-11.9,1,Mendelssohn's Spring Song,0,1934,0.116,173.455
0.0777,1934,0.995,"['Daniel Roberts', 'Eastwood Ensemble Symphony Orchestra']",0.193,156056,0.119,0,0myj0HMlSvlEGIiGW0IHzO,0.923,1,0.0894,-19.813,1,Rachmaninov: Variation 18 from Rhapsody on a Theme of Paganini,0,1934,0.0338,90.376
0.275,1934,0.986,['Roy Fox'],0.5579999999999999,194680,0.0555,0,0nSrWLnZ75BindjL3EhTGd,0.00146,5,0.284,-17.285999999999998,0,"In Other Words, We're Through (Roy Fox)",1,1934,0.0401,94.277
0.71,1934,0.952,['Benny Goodman'],0.653,221573,0.183,0,0njY04Jo8CrqSBptzxSo1S,0.7909999999999999,8,0.157,-12.441,1,"Sometimes I'm Happy (from ""Hit the Deck"")",1,1934,0.0339,129.754
0.897,1934,0.98,['Roy Fox'],0.8809999999999999,165667,0.28800000000000003,0,0pnTEoYmrJ2fU9ne84FXOm,0.0016300000000000002,0,0.195,-15.16,1,My Wild Oat,0,1934,0.0716,124.002
0.526,1934,0.8440000000000001,"['Richard Himber and his Orchestra', 'Joey Nash']",0.449,179467,0.271,0,0qiALfhbs9vZEv8tBwVRB3,0.0299,5,0.28800000000000003,-10.911,1,May I?,0,1934-07-01,0.0307,123.825
0.407,1934,0.94,['Lys Gauty'],0.343,197533,0.29100000000000004,0,0seRXxLcBSmaZL9Vu8WpQM,1.97e-05,0,0.321,-14.498,1,Le Bonheur N'est Plus Un Rêve,1,1934,0.081,87.971
0.184,1934,0.994,"['Frédéric Chopin', 'Alfred Cortot']",0.516,38000,0.007559999999999998,0,0uk2qqPNWrz6UbyVIvPoHq,0.8490000000000001,9,0.136,-28.794,1,"Chopin: 24 Preludes, Op. 28: No. 7 in A Major",3,1934,0.093,81.914
0.35100000000000003,1934,0.973,"['Frédéric Chopin', 'Alfred Cortot']",0.208,32627,0.281,0,0yCxeazGoFU86VIw5gIDKB,0.964,8,0.214,-20.606,1,"Chopin: 24 Preludes, Op. 28: No. 14 in E-Flat Minor",2,1934,0.039,132.22299999999998
0.487,1934,0.8590000000000001,['Maurice Jaubert'],0.438,132328,0.569,0,0yGz35gJAvlXO3MTB7Undz,0.879,5,0.354,-7.084,0,Part.3 (From En Crète sans les dieux) (1934),0,1934-01-01,0.0574,129.259
0.906,1934,0.966,"['Richard Himber and his Orchestra', 'Joey Nash']",0.758,160667,0.3670000000000001,0,0yOGWVSkBCwnHzAxvIXXGY,7.51e-06,3,0.341,-9.325,0,Gather Lip Rouge While You May,0,1934-07-01,0.0854,93.176
0.334,1934,0.941,['Veronica Gonzalez Day'],0.534,199772,0.306,0,0zg1HHPopJWtufeZiwiJ07,0.0,0,0.273,-8.788,1,Soledad - Acoustic Session,0,1934,0.0398,99.498
0.555,1934,0.763,['Lidia Borba'],0.6609999999999999,214987,0.3670000000000001,0,10Yooe8PJoqB2xL2ICACMs,0.0,10,0.0704,-5.8370000000000015,0,De Mi Barrio,2,1934,0.0615,106.182
0.5720000000000001,1934,0.991,"['Richard Himber and his Orchestra', 'Joey Nash']",0.393,169813,0.365,0,13VptFTZUo6Yj45SvBPTL9,0.000414,0,0.174,-9.65,1,You Oughta Be In Pictures,1,1934-07-01,0.0911,155.945
0.72,1934,0.956,"['Βασίλης Μεσολογγίτης', 'Μαρία Ανδρονίκου']",0.715,101747,0.364,0,15zDE6ceQ7LfQkIbH5MuNt,0.0,9,0.184,-14.947,1,Αχ Μπριγκίτα!,0,1934-01-01,0.902,77.64
0.182,1934,0.992,"['Frédéric Chopin', 'Alfred Cortot']",0.605,84160,0.00365,0,16TRnbHCx8xN44fZJqB1sC,0.765,8,0.0897,-21.698,1,"Chopin: 24 Preludes, Op. 28: No. 20 in C Minor",2,1934,0.277,88.887
0.465,1934,0.904,['Hugo Díaz'],0.586,225253,0.496,0,19n1e7ltMh6hTW3T5qZd4Y,0.757,0,0.324,-5.771,1,Mélodia de Arrabal,2,1934,0.0456,99.833
0.28,1934,0.977,['Jimmie Lunceford & His Orchestra'],0.483,183668,0.0556,0,1DgNpocvis6cgZNDpogbYr,0.011,5,0.122,-14.504,0,Solitude,1,1934-04-25,0.0371,121.274
0.69,1934,0.0803,['The Haywains'],0.209,208411,0.703,0,1EWkV1J8fLcweYqO00PM5L,0.0008470000000000001,6,0.294,-8.062999999999999,0,Who Needs Summer?,0,1934,0.0395,166.02700000000004
0.221,1934,0.932,['Maurice Jaubert'],0.303,173705,0.384,0,1EkuWcfKJekTa2xs4JY4RT,0.867,4,0.329,-12.372,0,Générique et ouverture (From Un carnet de bal) (1937),0,1934-01-01,0.0434,62.394
0.289,1934,0.904,"['Camille Saint-Saëns', 'Jascha Heifetz', 'William Steinberg', 'RCA Victor Symphony Orchestra']",0.414,383987,0.162,0,1GKdB0rRaqvhQ5LmMg0xhd,0.693,9,0.0897,-19.496,0,"Introduction and Rondo Capriccioso, Op. 28: Allegro ma non troppo",3,1934,0.0441,99.329
0.731,1934,0.139,['Rock Projection'],0.711,234429,0.68,0,1H99uz4Nja1yfvvQzyK8zl,0.505,2,0.32299999999999995,-8.165,1,Stay Calm,0,1934,0.029,112.506
0.5379999999999999,1934,0.989,['Safiye Ayla'],0.539,170292,0.461,0,1Hf2qs6qfAKPhHQzK43fpR,0.00294,1,0.813,-6.709,0,İçelim,0,1934-11-11,0.158,120.735
0.552,1934,0.989,['Πέτρος Κυριακός'],0.718,92810,0.17800000000000002,0,1KMLL9nXybHvBMQhnJ6XNj,0.0,7,0.622,-12.732,1,To παράπονο του μάγκα,0,1934-01-01,0.5770000000000001,86.3
0.866,1934,0.877,['Bunny Berigan and His Orchestra'],0.59,187000,0.416,0,1MU08jL6TLIUS2HYGYsRSB,0.897,1,0.0993,-10.681,1,King Porter Stomp - Remastered - 1999,1,1934,0.0888,181.331
0.961,1934,0.995,"['Francisco Canaro', 'Ernesto Fama']",0.638,186493,0.31,0,1MlGTXdgRgEB92jrMMJLFJ,0.746,7,0.226,-13.533,1,Están de Fiesta en la Estancia - Remasterizado,0,1934-01-10,0.319,146.584
0.307,1934,0.935,"['Richard Himber and his Orchestra', 'Joey Nash']",0.349,214973,0.373,0,1MtD7U3hbxOANpcLIxknsx,0.024,10,0.14,-11.449000000000002,0,What A Diff'rence A Day Made,0,1934-07-01,0.0315,110.95
0.669,1934,0.957,"['Π.Μισιρλής', 'Γ.Καμβύσης', 'Ρ.Αγγελίδου']",0.608,111530,0.3670000000000001,0,1NKEsI5TcZtgUst6aH2ent,0.0,11,0.338,-14.795,0,Ερωτοχτυπημενος κανταδόρος,0,1934-01-01,0.942,61.605
0.272,1934,0.0011,['Nomy'],0.42,210143,0.402,0,1PO9BNZxTgsFrO4tzHmD3V,7.72e-06,11,0.104,-13.769,1,Beyond All Fear - LOL Edit,3,1934-06-06,0.0318,160.043
0.861,1934,0.971,['Jack Jackson & His Orchestra'],0.8590000000000001,184813,0.0999,0,1SbDJz1tdC7yizQHLUFxdC,0.00119,7,0.0739,-21.29,1,Now That We're Sweethearts Again,0,1934,0.218,124.386
0.6659999999999999,1934,0.993,"['Richard Himber and his Orchestra', 'Joey Nash']",0.471,168853,0.316,0,1UoshTJFNeCAZDrOXMDVCL,0.0295,10,0.0996,-9.849,1,Why Do I Dream Those Dreams,0,1934-07-01,0.0741,143.921
0.655,1934,0.984,['Roy Fox'],0.5539999999999999,166160,0.151,0,1Wl5vtg1yFRCP7h8fmY2Yx,0.0261,10,0.17800000000000002,-16.762999999999998,1,Happy and Contented,1,1934,0.0601,90.122
0.173,1934,0.99,['James Piano Bar'],0.7340000000000001,147406,0.149,0,1YnMiTBmeqxiJIxSaVLM7u,0.948,11,0.115,-16.945999999999998,1,East Of The Sun,0,1934,0.0497,102.018
0.453,1934,0.979,['Ila Ghosh'],0.292,197320,0.204,0,1Z5tz9nGJ7PwVy8cKOwJJU,0.83,8,0.106,-13.818,1,E Dukkha Ranga Dinguli Sab,0,1934-12-01,0.0532,180.976
0.446,1934,0.984,['Jimmie Lunceford & His Orchestra'],0.51,183485,0.0559,0,1ZY5fW0EzyuUiFLsvXfgPW,0.00263,1,0.29100000000000004,-17.185,1,Stardust,1,1934-04-25,0.0377,100.186
0.338,1934,0.987,['Charles & Johnny'],0.602,166133,0.0642,0,1cfdOebNWypvWBCxDCUVDy,0.0,2,0.114,-20.724,1,Maman Ne Vends Pas La Maison,0,1934,0.0739,136.405
0.932,1934,0.957,['Jack Jackson & His Orchestra'],0.687,180227,0.158,0,1eICzQuPkhPinyZtOf8ff7,0.0335,10,0.0645,-15.922,1,Time to Go Home,0,1934,0.0647,161.1
0.161,1934,0.985,['Shila Sarkar'],0.385,184707,0.159,0,1gTHAtXOlFhImTtw8DiWPQ,0.726,5,0.195,-11.428,0,Madhabi Raate Mamo Monobitane,0,1934-12-01,0.0531,81.057
0.438,1934,0.986,"['Richard Himber and his Orchestra', 'Joey Nash']",0.394,167787,0.241,0,1h9QBVOSS4vvzxW0ABhQVK,0.0032600000000000003,10,0.0961,-11.69,1,After Sundown,0,1934-07-01,0.0464,117.86
0.0383,1934,0.911,"['Erich Wolfgang Korngold', 'Los Angeles Philharmonic', 'Alfred Wallenstein', 'Jascha Heifetz']",0.189,429533,0.201,0,1iv0lBFv1ybeLlSz83uB81,0.334,7,0.14300000000000002,-19.809,1,"Romance from Violin Concerto, Op. 35, in D",2,1934,0.0414,96.025
0.387,1934,0.989,['Roy Fox'],0.448,190347,0.0858,0,1jcr6hcyenZ4yuaGNPywhA,0.00129,9,0.118,-18.769,0,Love Locked Out,1,1934,0.0448,99.745
0.629,1934,0.8590000000000001,['El Rescate'],0.52,143427,0.5579999999999999,0,1kdBFg4qRFxeycs9CeGewN,0.00202,6,0.156,-5.495,1,Desencontro,2,1934,0.0464,108.634
0.785,1934,0.0217,['Nomy'],0.6509999999999999,235050,0.748,0,1mjyCcWbYyWyKnidNT9f0I,9.49e-06,8,0.174,-7.697999999999999,1,Stupid - LOL Edit,2,1934-06-06,0.0343,95.024
0.7340000000000001,1934,0.968,['Ignacio Corsini'],0.69,164547,0.112,0,1pY0j5QVR1sdY9FNVgn0zT,0.0,2,0.112,-16.663,0,Dulce Amargura - Remasterizado,0,1934-06-26,0.0619,88.163
0.219,1934,0.954,['Roy Fox'],0.37,177280,0.0946,0,1r8bzTC6IguyzkhRxKijZ7,0.00863,2,0.109,-15.414,0,The Show is Over (Roy Fox),0,1934,0.0355,124.013
0.718,1934,0.995,"['Francisco Canaro', 'Ernesto Fama']",0.7190000000000001,186000,0.13699999999999998,0,1rfQvpCpca23sq8q6K05l5,0.00122,5,0.174,-19.664,0,El Tango de la Mula - Remasterizado,0,1934-01-10,0.568,126.394
0.5670000000000001,1934,0.841,['Marty Murray'],0.6559999999999999,220586,0.174,0,1sHmFwpCTGwxlVQyzVF8wl,2.28e-06,2,0.0897,-17.523,1,What You're Doing To Me,0,1934,0.0316,98.448
0.0809,1934,0.81,['Sandy Campbell Merritt'],0.18600000000000005,250932,0.117,0,1unrAOQF0FKH7qXV2JwjXf,0.0002220000000000001,3,0.117,-11.96,0,I Wonder as I Wander,0,1934,0.0333,79.766
0.0505,1934,0.972,['Maurice Jaubert'],0.199,124282,0.342,0,1yMekHYVYeLOck9plXZmSv,0.972,7,0.127,-16.309,1,Le Rêve: Valse grise inversée (From Un carnet de bal) (1937),0,1934-01-01,0.0498,72.637
0.231,1934,0.995,"['Frédéric Chopin', 'Alfred Cortot']",0.301,272013,0.0666,0,1ziXFlQmW4oyl5FB1UEhhB,0.878,6,0.127,-26.439,1,"Chopin: Impromptu No. 2 in F-Sharp Major, Op. 36",2,1934,0.0369,95.408
0.617,1934,0.865,"['Richard Himber and his Orchestra', 'Joey Nash']",0.5720000000000001,162987,0.31,0,1zl7Cznxdaiwd6Fj3pKcLt,0.00513,1,0.17800000000000002,-10.375,1,It's Psychological,2,1934-07-01,0.161,168.195
0.621,1934,0.994,['Kamala Jharia'],0.268,199928,0.336,0,1zpqLmfDJyBfe20FQXytKl,0.912,7,0.27,-14.936,1,O Bidesi Bandhu,0,1934-12-31,0.0596,73.058
0.494,1934,0.596,"['Richard Himber and his Orchestra', 'Joey Nash']",0.253,173800,0.416,0,1zttxftADvRLwxCckJWPne,0.00875,2,0.35200000000000004,-9.789,0,Say When,0,1934-07-01,0.0355,142.98
0.6970000000000001,1934,0.994,"['Francisco Canaro', 'Carlos Galán']",0.608,151493,0.166,0,23hhH9cs4QGRLv8kGhcRQ2,0.393,9,0.163,-13.869000000000002,0,Venganza - Remasterizado,0,1934-01-10,0.124,118.792
0.875,1934,0.901,['Roy Fox'],0.871,186173,0.322,0,26NopLnvZNAHx0IgAatQNn,0.166,7,0.129,-15.216,0,Over My Shoulder (Roy Fox),0,1934,0.0518,115.602
0.8290000000000001,1934,0.994,"['Francisco Canaro', 'Ernesto Fama']",0.628,169507,0.333,0,26w5mEMzdMvEsFcZIkdtY1,0.0836,8,0.114,-14.439,1,La Diablita - Remasterizado,0,1934-01-03,0.6779999999999999,74.6
0.434,1934,0.985,['Roy Fox'],0.5479999999999999,193573,0.0432,0,26xzulcbh8pd4Ydf75Ywny,0.00433,2,0.093,-19.206,1,At the End of the Day,0,1934,0.0373,116.401
0.243,1934,0.982,['Roy Fox'],0.309,195533,0.0559,0,27clbBlYsn5urZiRwfF9SY,0.241,7,0.085,-20.881,1,"Goodnight, Llittle Girl of My Dreams",1,1934,0.051,71.39399999999998
0.873,1934,0.8170000000000001,['Metronome All Star Band'],0.615,199533,0.34600000000000003,0,28FuPPMQvu1tDwjNfpG6o7,0.904,8,0.105,-14.082,1,Blue Lou - Take 2,1,1934,0.0627,178.623
0.319,1934,0.986,['Roy Fox'],0.5529999999999999,174627,0.0361,0,28PPmTajNWKDsqQ9TOXhAB,0.0017,0,0.116,-23.019,1,On a Steamer Coming Over,1,1934,0.0678,97.54
0.0,1934,0.00244,['The Moors'],0.0,14629,0.8009999999999999,0,29IVdlO7CSlcoOIpOsamkO,0.00125,4,0.0503,-0.6709999999999999,0,Santa Claus Is Coming To Town,0,1934,0.0,0.0
0.737,1934,0.995,"['Francisco Canaro', 'Ernesto Fama']",0.769,184000,0.103,0,29kFMXU2QSOI8RzPtnLy6x,0.00733,8,0.223,-17.855,1,Aparcero - Remasterizado,0,1934-01-10,0.0671,121.959
0.301,1934,0.8290000000000001,"['Richard Himber and his Orchestra', 'Joey Nash']",0.299,203920,0.428,0,2AxQLfds6YsTStEy2rH87t,0.00421,5,0.312,-11.353,0,Stars Fell On Alabama,0,1934-07-01,0.0475,120.155
0.8109999999999999,1934,0.994,"['Francisco Canaro', 'Ernesto Fama']",0.7909999999999999,193493,0.0654,0,2BhYpGo9uKIeRFqzJa0iHT,0.00577,1,0.192,-18.062,0,El Tigre Millan - Remasterizado,0,1934-01-10,0.149,121.968
0.83,1934,0.995,"['Francisco Canaro', 'Ernesto Fama']",0.6970000000000001,187000,0.218,0,2BicrUA49l6wODO1Qsv8kn,0.809,0,0.145,-15.229,1,Fin de Fiesta - Remasterizado,0,1934-01-03,0.168,123.367
0.966,1934,0.992,"['Francisco Canaro', 'Ernesto Fama']",0.662,189507,0.239,0,2BmfP7DtdbzRjaArMznn0i,0.0432,0,0.0869,-15.725,1,Ya Tiene Comisario el Pueblo - Remasterizado,0,1934-01-03,0.402,154.732
0.716,1934,0.993,['Vasant Desai'],0.459,99187,0.241,0,2BxBpbO64eh5WcVtBGpwg8,0.934,8,0.108,-20.219,1,Banwa Ki Chhavi Sakhi,0,1934-12-31,0.0687,70.479
0.883,1934,0.951,['Roy Fox'],0.797,148573,0.345,0,2Cs0G7UWK0uvX6rNvFnNmr,0.451,7,0.0497,-13.618,1,Oh! Johanna!,1,1934,0.211,122.665
0.586,1934,0.988,['Roy Fox'],0.483,185560,0.0471,0,2DvZKCfBsuNkiAlp6BgWzK,0.00207,5,0.181,-21.425,1,A Woman Should Stick to Her Man,1,1934,0.0419,144.525
0.378,1934,0.908,"['Édouard Lalo', 'George Szell', 'Wiener Philharmoniker']",0.353,224480,0.198,0,2E45u2tIi68SQ1hbDDU51S,0.0708,3,0.106,-20.28,1,"Lalo: Symphonie espagnole in D Minor, Op. 21: II. Scherzando. Allegro molto",0,1934-01-01,0.107,88.45200000000001
0.821,1934,0.921,"['Richard Himber and his Orchestra', 'Joey Nash']",0.596,195587,0.259,0,2FPHqB0ROA6PDk8DsmYcn7,0.0061600000000000005,10,0.107,-12.258,1,You're A Builder-Upper,0,1934-07-01,0.0396,144.611
0.56,1934,0.939,"['Richard Himber and his Orchestra', 'Guy Russell']",0.516,204653,0.267,0,2IgLcFb8vLJFkdnRTz9xEl,0.109,10,0.111,-10.128,1,Rollin' Home,0,1934-07-01,0.0279,113.169
0.498,1934,6.14e-05,['The Psychedelic Scorzonera'],0.5710000000000001,190920,0.626,0,2Ium9amjptrstWpnnWV0L1,0.269,0,0.11,-6.36,0,The Way We Are,0,1934,0.0283,131.252
0.0789,1934,0.995,"['Frédéric Chopin', 'Alfred Cortot']",0.486,109320,0.00672,0,2JHqxO8W6MaXeaNCdHbFJb,0.931,7,0.0943,-26.661,1,"Chopin: 24 Preludes, Op. 28: No. 6 in B Minor",3,1934,0.0611,54.332
0.7929999999999999,1934,0.943,['Ignacio Corsini'],0.531,219520,0.376,0,2LHUL1uyO1ePzdhfaqnlqF,1.12e-05,0,0.107,-15.157,1,Yo Era el Jardinero - Remasterizado,0,1934-06-26,0.105,166.64700000000005
0.611,1934,0.951,['Ignacio Corsini'],0.622,139107,0.175,0,2MUmUhEmYum2HIg4JIr1uO,1.56e-05,0,0.621,-18.484,1,Siete Lágrimas - Remasterizado,0,1934-06-26,0.0667,107.595
0.884,1934,0.994,"['Francisco Canaro', 'Ernesto Fama']",0.821,163507,0.133,0,2Mc5p5ARbY1PQpRpukGv2o,0.736,2,0.161,-17.514,1,No Ensartamos Ni Una - Remasterizado,0,1934-01-10,0.198,120.368
0.185,1934,0.988,['Maurice Jaubert'],0.108,180038,0.485,0,2NoHInb5owPDVBCaznD0S8,0.885,3,0.188,-10.672,0,Part.5 (From En Crète sans les dieux) (1934),0,1934-01-01,0.0483,72.14399999999998
0.615,1934,0.989,"['Francisco Canaro', 'Roberto Maida']",0.631,174933,0.0732,0,2NuWbS19E0yyhNxpaasLZd,0.644,2,0.116,-21.64,1,No Hay Que Hacerse Mala Sangre - Remasterizado,0,1934-01-10,0.0899,124.38
0.379,1934,0.942,['Roy Fox'],0.35,187253,0.15,0,2P9bsQrG9VeqtiAfbIfKCq,0.0092,8,0.324,-17.758,1,True (Roy Fox),0,1934,0.0412,136.637
0.517,1934,0.000191,['Nomy'],0.612,218749,0.583,0,2Puvk9me0o9kfaX7BdoZ1v,0.0,6,0.196,-10.443,0,My Belief - LOL Edit,3,1934-06-06,0.0337,133.016
0.8690000000000001,1934,0.972,['Roy Fox'],0.7,181093,0.29,0,2RTJb38a9YyVuxDDR3S7ot,0.218,0,0.0796,-17.575,1,My Hat's On the Side of My Head,1,1934,0.299,167.553
0.452,1934,0.966,['Jack Jackson & His Orchestra'],0.6940000000000001,197360,0.0539,0,2RYl9elBkSqkDizpIuOFKD,0.001,5,0.109,-18.291,1,Poor Old Flo,0,1934,0.0568,77.023
0.377,1934,0.978,['Jean Lumière'],0.463,185200,0.279,0,2RZHeEavcqXhcgAGCtEuPm,0.00031600000000000004,8,0.0979,-12.022,1,Faisons Notre Bonheur Nous Même,1,1934,0.0488,116.975
0.219,1934,0.865,['Geoff Horgan'],0.634,367247,0.2,0,2RlOPSi3ehRfYbpLDCWdwB,1.23e-06,2,0.0858,-11.684,1,Do You Wanna Be Free - Acoustic Mix,0,1934,0.0308,95.333
0.52,1934,0.99,['Juthika Roy'],0.462,182013,0.153,0,2TKsS6IdkAtbyr5biiwKbt,0.00184,8,0.107,-9.583,1,Sanjher Taraka Ami,0,1934-12-01,0.0453,79.57300000000002
0.413,1934,0.00156,['Nomy'],0.555,243562,0.544,0,2TRdwvDxe4wLjC3omjBomU,0.0,9,0.118,-11.85,0,I Hate - LOL Edit,3,1934-06-06,0.0369,129.981
